COUNTRY,Model,Media Cost,Impressions,CPM,Clicks,CTR,CPC,IV,CP IV,Entry Rate,NVWR,Cp NVWR,CVR,DCS (pre) Order,Meta_Leads,Cp lead Forms
GR,NOT MAPPED,1408.6671429999997,830952.0,1.6952449034360584,10540.0,0.01268424650280642,0.13364963406072103,,NaN,0.0,,NaN,NaN,,168.0,8.024523809523808
GR,F 900 XR (K84),1169.04,712766.0,1.6401455737226522,6976.0,0.009787223296285176,0.16758027522935778,,NaN,0.0,,NaN,NaN,,179.0,6.530949720670391
GR,F 900 XR (0K21),90.282822,5093.0,17.726845081484388,1356.0,0.26624779108580404,0.06658025221238938,,NaN,0.0,,NaN,NaN,,,NaN
GR,R 1300 GS (0M21),56.094593999999994,4119.0,13.6184981791697,595.0,0.1444525370235494,0.09427662857142856,,NaN,0.0,,NaN,NaN,,,NaN
GR,F 900 GS (0K61),37.836235,2454.0,15.418188671556642,463.0,0.1886715566422168,0.08171973002159828,,NaN,0.0,,NaN,NaN,,,NaN
GR,C 400 GT (0S01),22.183247,1721.0,12.88974259151656,348.0,0.2022080185938408,0.06374496264367817,,NaN,0.0,,NaN,NaN,,,NaN
GR,M 1000 RR (0P01),24.641036,2397.0,10.27994826866917,325.0,0.13558614935335836,0.0758185723076923,,NaN,0.0,,NaN,NaN,,,NaN
GR,F 800 GS (0K51),30.505822000000002,2459.0,12.405783651891014,311.0,0.12647417649450995,0.09808945980707397,,NaN,0.0,,NaN,NaN,,,NaN
GR,C 400 X (0S11),13.46614,789.0,17.067351077313052,201.0,0.25475285171102663,0.06699572139303482,,NaN,0.0,,NaN,NaN,,,NaN
GR,G 310 GS (0G31),8.319745,886.0,9.390231376975168,111.0,0.1252821670428894,0.07495265765765766,,NaN,0.0,,NaN,NaN,,,NaN
GR,CE 04 (0C51),6.907685,672.0,10.279293154761904,98.0,0.14583333333333334,0.07048658163265306,,NaN,0.0,,NaN,NaN,,,NaN
GR,CE 02 (0C71),6.384952999999999,526.0,12.138693916349808,79.0,0.15019011406844107,0.08082218987341772,,NaN,0.0,,NaN,NaN,,,NaN
GR,R 1250 GS Adventure (0M11),5.32256,478.0,11.135062761506276,70.0,0.14644351464435146,0.07603657142857143,,NaN,0.0,,NaN,NaN,,,NaN
GR,G 310 R (0G41),4.608962,399.0,11.551283208020049,66.0,0.16541353383458646,0.06983275757575758,,NaN,0.0,,NaN,NaN,,,NaN
GR,K 1600 GTL (0F31),3.062169,240.0,12.7590375,43.0,0.17916666666666667,0.07121323255813954,,NaN,0.0,,NaN,NaN,,,NaN
GR,Dealer,3.168488,154.0,20.5745974025974,42.0,0.2727272727272727,0.07544019047619048,,NaN,0.0,,NaN,NaN,,,NaN
GR,K 1600 GT (0F21),2.470198,342.0,7.2228011695906424,32.0,0.0935672514619883,0.0771936875,,NaN,0.0,,NaN,NaN,,,NaN
GR,R 18 (0N71),1.525241,165.0,9.243884848484848,20.0,0.12121212121212122,0.07626205,,NaN,0.0,,NaN,NaN,,,NaN
GR,R 1250 RT (0L01),0.95,107.0,8.878504672897195,14.0,0.1308411214953271,0.06785714285714285,,NaN,0.0,,NaN,NaN,,,NaN
GR,K 1600 B (0F61),0.469418,26.0,18.054538461538463,6.0,0.23076923076923078,0.07823633333333334,,NaN,0.0,,NaN,NaN,,,NaN
GR,R 1250 R (0M71),0.328774,51.0,6.446549019607843,4.0,0.0784313725490196,0.0821935,,NaN,0.0,,NaN,NaN,,,NaN
GR,R 18 Classic (0L21),0.06,2.0,30.0,1.0,0.5,0.06,,NaN,0.0,,NaN,NaN,,,NaN
RO,Multi,3565.302366999999,2967191.0,1.2015749464729433,42838.0,0.014437223623285457,0.08322756354171527,,NaN,0.0,,NaN,NaN,,582.0,4.9636426116838495
RO,NOT MAPPED,3667.9769308283658,1971620.0,1.8603873620821283,17731.0,0.008993112263012143,0.20686802384684258,,NaN,0.0,,NaN,NaN,,626.0,5.84150159744409
RO,Brand,225.31550235550253,22854.0,9.85890882801709,7449.0,0.32593856655290104,0.03024775169224091,,NaN,0.0,,NaN,NaN,,,NaN
RO,F 900 XR (K84),828.9599999999999,422920.0,1.9600870140924995,2606.0,0.006161921876477821,0.318096699923254,,NaN,0.0,,NaN,NaN,,134.0,6.186268656716417
RO,CE 02 (0C71),140.30797192286542,12364.0,11.34810513772771,961.0,0.07772565512779035,0.1460020519488714,,NaN,0.0,,NaN,NaN,,,NaN
